row_id,zone,acreage,cluster_zone,residential,full_address,geocode_score,geocode_precision,latitude,longitude
394,R5,0.8,,Y,"89 Battle Road,Princeton,NJ",0.965,range,40.335821,-74.670268
395,R5,0.87,,Y,"87 Battle Road,Princeton,NJ",0.965,range,40.33592,-74.670175
396,R5,0.92,,Y,"71 Battle Road,Princeton,NJ",0.965,range,40.336708,-74.669434
397,R5,0.92,,Y,"91 Battle Road,Princeton,NJ",0.965,range,40.335722,-74.67036
398,R5,0.29,,Y,"95 Battle Road,Princeton,NJ",0.965,range,40.335525,-74.670546
399,R5,1.4,,Y,"98 Battle Road,Princeton,NJ",3,StreetSegmentInterpolation,40.33660557,-74.6695042
400,R5,0.52,,Y,"92 Battle Road,Princeton,NJ",0.965,range,40.335857,-74.670234
401,R5,0.52,,Y,"90 Battle Road,Princeton,NJ",0.965,range,40.335945,-74.670151
404,R5,0.65,,Y,"94 Battle Road,Princeton,NJ",2,Parcel,40.33550248,-74.67026739
405,R5,1.03,,Y,"30 Battle Road,Princeton,NJ",0.965,range,40.33808,-74.668132
407,R5,0.52,,Y,"62 Battle Road,Princeton,NJ",0.965,range,40.337064,-74.668743
408,R5,0.52,,Y,"60 Battle Road,Princeton,NJ",0.965,range,40.337128,-74.668705
409,R5,0.52,,Y,"58 Battle Road,Princeton,NJ",0.965,range,40.337191,-74.668667
410,R5,0.52,,Y,"40 Battle Road,Princeton,NJ",0.965,range,40.337763,-74.668323
414,R5,0.52,,Y,"56 Battle Road,Princeton,NJ",0.965,range,40.337255,-74.668629
415,R5,0.52,,Y,"57 Battle Road,Princeton,NJ",0.965,range,40.337228,-74.668645
416,R5,0.36,,Y,"53 Battle Road,Princeton,NJ",0.965,range,40.337379,-74.668554
417,R5,0.48,,Y,"55 Battle Road,Princeton,NJ",2,Parcel,40.33848738,-74.66858826
419,R5,0.52,,Y,"59 Battle Road,Princeton,NJ",0.965,range,40.337152,-74.66869
420,R-1,0.51,,Y,"21 Battle Road,Princeton,NJ",0.965,range,40.33859,-74.667826
421,R-1,0.51,,Y,"35 Battle Road,Princeton,NJ",0.965,range,40.338061,-74.668144
422,R-1,0.51,,Y,"41 Battle Road,Princeton,NJ",0.965,range,40.337833,-74.668281
423,R-1,0.45,,Y,"1 Battle Road,Princeton,NJ",2,Parcel,40.33985952,-74.66734701
425,R3,1.6,,Y,"20 Battlebrook Lane,Princeton,NJ",2,Parcel,40.33399616,-74.6795788
427,R3,1.51,,Y,"10 Battlebrook Lane,Princeton,NJ",2,Parcel,40.33426862,-74.67905886
428,R-1,0.19,,Y,"56 Bayard Lane,Princeton,NJ",0.965,range,40.351098,-74.666345
429,R-1,0.45,,Y,"52 Bayard Lane,Princeton,NJ",0.965,range,40.350999,-74.666271
430,R-1,0.45,,Y,"46 Bayard Lane,Princeton,NJ",0.965,range,40.350554,-74.665919
431,R-1,0.45,,Y,"40 Bayard Lane,Princeton,NJ",0.965,range,40.350096,-74.665616
432,R-1HP,0.37,,Y,"10 Bayard Lane,Princeton,NJ",0.933,range,40.34871,-74.664689
433,R-1HP,0.37,,Y,"10 Bayard Lane,Princeton,NJ",0.933,range,40.34871,-74.664689
434,R-1HP,0.37,,Y,"10 Bayard Lane,Princeton,NJ",0.933,range,40.34871,-74.664689
435,R-1HP,0.37,,Y,"10 Bayard Lane,Princeton,NJ",0.933,range,40.34871,-74.664689
436,R-1HP,0.37,,Y,"10 Bayard Lane,Princeton,NJ",0.933,range,40.34871,-74.664689
437,R-1HP,0.37,,Y,"10 Bayard Lane,Princeton,NJ",0.933,range,40.34871,-74.664689
438,R-1HP,0.37,,Y,"10 Bayard Lane,Princeton,NJ",0.933,range,40.34871,-74.664689
439,R-1HP,0.37,,Y,"10 Bayard Lane,Princeton,NJ",0.933,range,40.34871,-74.664689
440,R-1HP,0.3,,Y,"16 Bayard Lane,Princeton,NJ",2,Parcel,40.34888269,-74.66532733
441,R-1HP,0.37,,Y,"10 Bayard Lane,Princeton,NJ",0.933,range,40.34871,-74.664689
442,R-1HP,0.37,,Y,"10 Bayard Lane,Princeton,NJ",0.933,range,40.34871,-74.664689
444,R-1,0.34,,Y,"20 Bayard Lane,Princeton,NJ",2,Parcel,40.34911522,-74.66548167
445,R-4,0.22,,Y,"135 Bayard Lane,Princeton,NJ",2,Parcel,40.35474736,-74.66874955
453,R-1,0.06,,Y,"83 Bayard Lane,Princeton,NJ",2,Parcel,40.35295316,-74.66543766
454,R-1,1.73,,Y,"53 Bayard Lane,Princeton,NJ",2,Parcel,40.35075767,-74.66541721
455,R-1,0.82,,Y,"37 Bayard Lane,Princeton,NJ",2,Parcel,40.35011552,-74.66523859
456,R-1,0.93,,Y,"77 Bayard Lane,Princeton,NJ",2,Parcel,40.35190298,-74.66604111
457,R-1,1.63,,Y,"59 Bayard Lane,Princeton,NJ",2,Parcel,40.35150023,-74.6657863
458,R-1HP,3.3,,Y,"1 Bayard Lane,Princeton,NJ",2,Parcel,40.34922944,-74.66443553
459,R-1HP,2.97,,Y,"1 Bayard Lane,Princeton,NJ",2,Parcel,40.34922944,-74.66443553
461,R-1,0.2,,Y,"154 Bayard Lane,Princeton,NJ",0.965,range,40.354853,-74.669119
462,R-1,0.2,,Y,"144 Bayard Lane,Princeton,NJ",2,Parcel,40.35449569,-74.6691657
463,R-1,0.2,,Y,"136 Bayard Lane,Princeton,NJ",0.965,range,40.354476,-74.668829
464,R-1,0.2,,Y,"128 Bayard Lane,Princeton,NJ",0.965,range,40.354347,-74.668646
465,R5,0.3,,Y,"190 Bayard lane,Princeton,NJ",2,Parcel,40.35585411,-74.67033554
466,R5,1,,Y,"176 Bayard Lane,Princeton,NJ",2,Parcel,40.35511499,-74.66980929
468,R5,0.4,,Y,"214 Bayard Lane,Princeton,NJ",0.965,range,40.35633,-74.670273
469,R5,0.41,,Y,"224 Bayard Lane,Princeton,NJ",2,Parcel,40.35681498,-74.67107738
470,R5,0.39,,Y,"232 Bayard Lane,Princeton,NJ",2,Parcel,40.35705977,-74.67127603
471,R5,0.48,,Y,"182 Bayard Lane,Princeton,NJ",2,Parcel,40.35548275,-74.67015192
472,R5,0.28,,Y,"196 Bayard Lane,Princeton,NJ",0.965,range,40.355617,-74.669658
473,R5,0.23,,Y,"188 Bayard Lane,Princeton,NJ",2,Parcel,40.35567023,-74.67028036
474,R5,,,Y,"213 Bayard Lane,Princeton,NJ",2,Parcel,40.35675689,-74.67019934
475,R5,,,Y,"221 Bayard Lane,Princeton,NJ",2,Parcel,40.35693189,-74.67037932
478,S2,0.15,,N,"197 Bayard Lane,Princeton,NJ",2,Parcel,40.35597159,-74.66949492
479,S2,0.25,,N,"163 Bayard Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.35509755,-74.66918934
481,R-1,0.36,,Y,"84 Bayard Lane,Princeton,NJ",0.965,range,40.352794,-74.667509
483,R-1,0.34,,Y,"100 Bayard Lane,Princeton,NJ",2,Parcel,40.35292272,-74.66817305
484,R-1,0.39,,Y,"104 Bayard Lane,Princeton,NJ",0.965,range,40.353833,-74.668316
486,CLU,1.06,Russell Estates,N,"21 Beatty Court,Princeton,NJ",2,Parcel,40.34064681,-74.67881793
489,CLU,0.6,Russell Estates,N,"22 Beatty Court,Princeton,NJ",2,Parcel,40.34127382,-74.67930598
493,R2,1.74,,Y,"21 Beech Hill Circle,Princeton,NJ",0.965,range,40.380934,-74.632886
494,R2,1.51,,Y,"28 Beech Hill Circle,Princeton,NJ",0.965,range,40.380935,-74.63282
498,CLU,1.6,The Preserve,N,"58 Beech Hollow Lane,Princeton,NJ",0.965,range,40.37261,-74.691676
499,CLU,2.94,The Preserve,N,"62 Beech Hollow Lane,Princeton,NJ",2,Parcel,40.37227926,-74.69334778
500,CLU,1.59,The Preserve,N,"74 Beech Hollow Lane,Princeton,NJ",0.965,range,40.373053,-74.691697
501,CLU,1.84,The Preserve,N,"86 Beech Hollow Lane,Princeton,NJ",0.965,range,40.373372,-74.691791
502,CLU,2.13,The Preserve,N,"98 Beech Hollow Lane,Princeton,NJ",2,Parcel,40.3742396,-74.69277219
504,R-M,0.05,WA Oaks,Y,"29 Benjamin Rush Lane,Princeton,NJ",2,Parcel,40.32985867,-74.68603416
505,R-M,0.05,WA Oaks,Y,"05 Benjamin Rush Lane,Princeton,NJ",2,Parcel,40.32993286,-74.68725722
506,R-M,0.05,WA Oaks,Y,"19 Benjamin Rush Lane,Princeton,NJ",2,Parcel,40.32989182,-74.68657725
508,R-M,0.05,WA Oaks,Y,"17 Benjamin Rush Lane,Princeton,NJ",0.965,range,40.330234,-74.686874
509,R-M,0.05,WA Oaks,Y,"09 Benjamin Rush Lane,Princeton,NJ",2,Parcel,40.33001468,-74.68712224
510,R-M,0.06,WA Oaks,Y,"43 Benjamin Rush Lane,Princeton,NJ",2,Parcel,40.32947819,-74.68575304
511,R-M,0.06,WA Oaks,Y,"21 Benjamin Rush Lane,Princeton,NJ",0.965,range,40.330203,-74.686635
512,R-M,0.06,WA Oaks,Y,"23 Benjamin Rush Lane,Princeton,NJ",2,Parcel,40.3298567,-74.68630138
513,R-M,0.05,WA Oaks,Y,"25 Benjamin Rush Lane,Princeton,NJ",2,Parcel,40.32985736,-74.68620633
514,R-M,0.05,WA Oaks,Y,"03 Benjamin Rush Lane,Princeton,NJ",2,Parcel,40.32989193,-74.68732468
515,R-M,0.05,WA Oaks,Y,"27 Benjamin Rush Lane,Princeton,NJ",0.965,range,40.330152,-74.686062
516,R-M,0.05,WA Oaks,Y,"07 Benjamin Rush Lane,Princeton,NJ",2,Parcel,40.32997374,-74.68718972
518,R-M,0.05,WA Oaks,Y,"37 Benjamin Rush Lane,Princeton,NJ",0.965,range,40.330043,-74.685698
519,R-M,0.06,WA Oaks,Y,"01 Benjamin Rush Lane,Princeton,NJ",2,Parcel,40.32984671,-74.68739914
520,R-M,0.05,WA Oaks,Y,"39 Benjamin Rush Lane,Princeton,NJ",0.965,range,40.330027,-74.685671
521,R-M,0.06,WA Oaks,Y,"13 Benjamin Rush Lane,Princeton,NJ",2,Parcel,40.32993812,-74.68683755
522,R-M,0.06,WA Oaks,Y,"33 Benjamin Rush Lane,Princeton,NJ",2,Parcel,40.32981818,-74.68569221
523,R-M,0.06,WA Oaks,Y,"11 Benjamin Rush Lane,Princeton,NJ",2,Parcel,40.33005986,-74.68704775
524,R-M,0.05,WA Oaks,Y,"41 Benjamin Rush Lane,Princeton,NJ",0.965,range,40.330008,-74.685618
525,R-M,0.05,WA Oaks,Y,"35 Benjamin Rush Lane,Princeton,NJ",2,Parcel,40.32974608,-74.68570501
527,R-M,0.05,WA Oaks,Y,"42 Benjamin Rush Lane,Princeton,NJ",0.965,range,40.33004,-74.685693
528,R-M,0.05,WA Oaks,Y,"20 Benjamin Rush Lane,Princeton,NJ",2,Parcel,40.33043888,-74.687241
529,R-M,0.05,WA Oaks,Y,"34 Benjamin Rush Lane,Princeton,NJ",0.965,range,40.330115,-74.685885
530,R-M,0.05,WA Oaks,Y,"28 Benjamin Rush Lane,Princeton,NJ",2,Parcel,40.33047146,-74.68677578
532,R-M,0.06,WA Oaks,Y,"24 Benjamin Rush Lane,Princeton,NJ",0.965,range,40.330208,-74.68667
533,R-M,0.06,WA Oaks,Y,"38 Benjamin Rush Lane,Princeton,NJ",0.965,range,40.330075,-74.685751
534,R-M,0.06,WA Oaks,Y,"26 Benjamin Rush Lane,Princeton,NJ",0.965,range,40.330194,-74.686565
535,R-M,0.06,WA Oaks,Y,"04 Benjamin Rush Lane,Princeton,NJ",2,Parcel,40.33012568,-74.68792083
536,R-M,0.05,WA Oaks,Y,"40 Benjamin Rush Lane,Princeton,NJ",0.965,range,40.330057,-74.685722
537,R-M,0.05,WA Oaks,Y,"30 Benjamin Rush Lane,Princeton,NJ",0.965,range,40.330167,-74.686354
538,R-M,0.06,WA Oaks,Y,"36 Benjamin Rush Lane,Princeton,NJ",2,Parcel,40.33047323,-74.68642246
539,R-M,0.05,WA Oaks,Y,"50 Benjamin Rush Lane,Princeton,NJ",0.965,range,40.329952,-74.685541
540,R-M,0.05,WA Oaks,Y,"08 Benjamin Rush Lane,Princeton,NJ",2,Parcel,40.33023368,-74.68782208
541,R-M,0.06,WA Oaks,Y,"02 Benjamin Rush Lane,Princeton,NJ",2,Parcel,40.33006612,-74.6879754
542,R-M,0.06,WA Oaks,Y,"12 Benjamin Rush Lane,Princeton,NJ",2,Parcel,40.33034724,-74.68771819
543,R-M,0.06,WA Oaks,Y,"14 Benjamin Rush Lane,Princeton,NJ",0.965,range,40.330216,-74.687268
544,R-M,0.06,WA Oaks,Y,"52 Benjamin Rush Lane,Princeton,NJ",2,Parcel,40.3294384,-74.68517254
545,R-M,0.05,WA Oaks,Y,"16 Benjamin Rush Lane,Princeton,NJ",2,Parcel,40.33041667,-74.68741068
547,R-M,0.06,WA Oaks,Y,"46 Benjamin Rush Lane,Princeton,NJ",0.965,range,40.33,-74.685609
548,R-M,0.06,WA Oaks,Y,"44 Benjamin Rush Lane,Princeton,NJ",0.965,range,40.330022,-74.685663
549,R-M,0.05,WA Oaks,Y,"10 Benjamin Rush Lane,Princeton,NJ",2,Parcel,40.33028763,-74.6877727
551,R-M,0.05,WA Oaks,Y,"06 Benjamin Rush Lane,Princeton,NJ",2,Parcel,40.33017965,-74.68787139
553,R4,0.76,,Y,"78 Bertrand Drive,Princeton,NJ",0.965,range,40.373529,-74.631257
554,R4,0.77,,Y,"66 Bertrand Drive,Princeton,NJ",0.965,range,40.373401,-74.63221
556,R4,0.75,,Y,"90 Bertrand Drive,Princeton,NJ",2,Parcel,40.37393556,-74.63103858
557,R4,0.94,,Y,"48 Bertrand Drive,Princeton,NJ",0.965,range,40.373219,-74.63306
559,R4,0.93,,Y,"24 Bertrand Drive,Princeton,NJ",2,Parcel,40.37323732,-74.63430787
560,R4,0.83,,Y,"16 Bertrand Drive,Princeton,NJ",0.965,range,40.372158,-74.633959
561,R4,1.24,,Y,"06 Bertrand Drive,Princeton,NJ",2,Parcel,40.37243894,-74.63475192
562,R4,1.3,,Y,"32 Bertrand Drive,Princeton,NJ",0.965,range,40.37283,-74.633887
563,R4,3.38,,Y,"154 Bertrand Drive,Princeton,NJ",2,Parcel,40.37554828,-74.62853853
564,R4,0.76,,Y,"204 Bertrand Drive,Princeton,NJ",0.965,range,40.376239,-74.62684
567,R4,0.86,,Y,"192 Bertrand Drive,Princeton,NJ",0.965,range,40.375833,-74.62684
568,R4,0.81,,Y,"174 Bertrand Drive,Princeton,NJ",0.965,range,40.375223,-74.626842
569,R4,0.76,,Y,"160 Bertrand Drive,Princeton,NJ",0.965,range,40.37477,-74.627002
570,R4,0.76,,Y,"148 Bertrand Drive,Princeton,NJ",0.965,range,40.374498,-74.627591
571,R4,0.87,,Y,"43 Bertrand Drive,Princeton,NJ",0.965,range,40.373174,-74.633262
572,R4,0.78,,Y,"131 Bertrand Drive,Princeton,NJ",2,Parcel,40.37363327,-74.62882535
573,R4,0.78,,Y,"121 Bertrand Drive,Princeton,NJ",0.965,range,40.373885,-74.629554
574,R4,0.78,,Y,"111 Bertrand Drive,Princeton,NJ",0.965,range,40.373787,-74.62995
575,R4,0.78,,Y,"101 Bertrand Drive,Princeton,NJ",0.965,range,40.373697,-74.630469
576,R4,0.78,,Y,"91 Bertrand Drive,Princeton,NJ",0.965,range,40.373591,-74.630847
577,R4,0.78,,Y,"81 Bertrand Drive,Princeton,NJ",0.965,range,40.373498,-74.631386
579,R4,0.78,,Y,"51 Bertrand Drive,Princeton,NJ",0.965,range,40.373248,-74.632924
580,R4,0.76,,Y,"141 Bertrand Drive,Princeton,NJ",0.965,range,40.374104,-74.6288
581,R4,1.24,,Y,"19 Bertrand Drive,Princeton,NJ",0.965,range,40.372512,-74.634031
582,R4,0.78,,Y,"61 Bertrand Drive,Princeton,NJ",0.965,range,40.37333,-74.632541
583,R4,0.76,,Y,"191 Bertrand Drive,Princeton,NJ",0.965,range,40.374537,-74.627294
584,R4,0.75,,Y,"231 Bertrand Drive,Princeton,NJ",0.965,range,40.375349,-74.626841
585,R4,0.77,,Y,"203 Bertrand Drive,Princeton,NJ",0.965,range,40.374733,-74.627027
586,R4,0.76,,Y,"155 Bertrand Drive,Princeton,NJ",0.965,range,40.374238,-74.62829
587,R4,0.81,,Y,"165 Bertrand Drive,Princeton,NJ",0.965,range,40.374318,-74.628074
588,R4,0.89,,Y,"175 Bertrand Drive,Princeton,NJ",0.965,range,40.374399,-74.627858
590,R4,0.76,,Y,"217 Bertrand Drive,Princeton,NJ",0.965,range,40.375027,-74.626856
591,CLU,,Griggs Farm,N,"43 Billie Ellis Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.38763626,-74.65902669
592,CLU,,Griggs Farm,N,"44 Billie Ellis Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.38774832,-74.65928129
594,CLU,,Griggs Farm,N,"42 Billie Ellis Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.38780311,-74.65932512
597,CLU,,Griggs Farm,N,"48 Billie Ellis Lane,Princeton,NJ",0.965,range,40.386938,-74.659212
598,CLU,,Griggs Farm,N,"47 Billie Ellis Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.38757622,-74.65901005
599,CLU,,Griggs Farm,N,"09 Billie Ellis Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.38887344,-74.65994426
600,CLU,,Griggs Farm,N,"23 Billie Ellis Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.387744,-74.65906382
601,CLU,,Griggs Farm,N,"22 Billie Ellis Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.38837339,-74.65977761
602,CLU,,Griggs Farm,N,"21 Billie Ellis Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.38791563,-74.65918517
603,CLU,,Griggs Farm,N,"20 Billie Ellis Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.38843076,-74.6598231
604,CLU,,Griggs Farm,N,"19 Billie Ellis Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.38807697,-74.65931286
605,CLU,,Griggs Farm,N,"18 Billie Ellis Lane,Princeton,NJ",0.965,range,40.388294,-74.659737
606,CLU,,Griggs Farm,N,"17 Billie Ellis Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.38823677,-74.65943951
607,CLU,,Griggs Farm,N,"15 Billie Ellis Lane,Princeton,NJ",0.926,range,40.388424,-74.659815
609,CLU,,Griggs Farm,N,"12 Billie Ellis Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.38866035,-74.66000514
610,CLU,,Griggs Farm,N,"24 Billie Ellis Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.38831603,-74.65973214
611,CLU,,Griggs Farm,N,"10 Billie Ellis Lane,Princeton,NJ",0.965,range,40.388655,-74.659955
612,CLU,,Griggs Farm,N,"16 Billie Ellis Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.38854553,-74.65991411
613,CLU,,Griggs Farm,N,"08 Billie Ellis Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.38877518,-74.66009619
614,CLU,,Griggs Farm,N,"07 Billie Ellis Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.38903243,-74.66007031
615,CLU,,Griggs Farm,N,"06 Billie Ellis Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.38883261,-74.66014172
617,CLU,,Griggs Farm,N,"04 Billie Ellis Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.38889004,-74.66018726
619,CLU,,Griggs Farm,N,"02 Billie Ellis Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.38894747,-74.66023279
621,CLU,,Griggs Farm,N,"41 Billie Ellis Lane,Princeton,NJ",0.965,range,40.387301,-74.659098
622,CLU,,Griggs Farm,N,"46 Billie Ellis Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.38769251,-74.65924121
623,CLU,,Griggs Farm,N,"11 Billie Ellis Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.38871441,-74.65981817
624,CLU,,Griggs Farm,N,"37 Billie Ellis Lane,Princeton,NJ",0.965,range,40.387539,-74.659091
625,CLU,,Griggs Farm,N,"40 Billie Ellis Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.38785918,-74.65936973
632,CLU,,Griggs Farm,N,"34 Billie Ellis Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.38802974,-74.6595051
633,CLU,,Griggs Farm,N,"33 Billie Ellis Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.38809476,-74.65932696
635,CLU,,Griggs Farm,N,"26 Billie Ellis Lane,Princeton,NJ",0.965,range,40.387934,-74.659519
636,CLU,,Griggs Farm,N,"27 Billie Ellis Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.3889971,-74.6600423
637,CLU,,Griggs Farm,N,"28 Billie Ellis Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.38820139,-74.65964123
638,CLU,,Griggs Farm,N,"30 Billie Ellis Lane,Princeton,NJ",0.965,range,40.387753,-74.659172
639,CLU,,Griggs Farm,N,"32 Billie Ellis Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.3880869,-74.65955043
641,R9,0.15,,Y,"165 Birch Avenue,Princeton,NJ",1,range,40.356097,-74.667296
642,R9,0.11,,Y,"147 Birch Avenue,Princeton,NJ",1,range,40.3562,-74.666546
643,R9,0.14,,Y,"175 Birch Avenue,Princeton,NJ",1,range,40.356049,-74.667423
645,R9,0.07,,Y,"183 Birch Avenue,Princeton,NJ",2,Parcel,40.35616007,-74.6678444
646,R9,0.07,,Y,"121 Birch Avenue,Princeton,NJ",1,range,40.356406,-74.666004
648,R9,0.12,,Y,"143 Birch Avenue,Princeton,NJ",1,range,40.356231,-74.666462
649,R9,0.14,,Y,"195 Birch Avenue,Princeton,NJ",1,range,40.355952,-74.667677
650,R9,0.12,,Y,"133 Birch Avenue,Princeton,NJ",1,range,40.356311,-74.666254
652,R9,0.07,,Y,"125 Birch Avenue,Princeton,NJ",2,Parcel,40.35658155,-74.66640319
653,R9,0.14,,Y,"199 Birch Avenue,Princeton,NJ",2,Parcel,40.35602768,-74.66829684
654,R9,0.09,,Y,"115 Birch Avenue,Princeton,NJ",2,Parcel,40.35664563,-74.66618455
656,R9,0.05,,Y,"89 Birch Avenue,Princeton,NJ",1,range,40.35666,-74.665337
657,R9,0.14,,Y,"207 Birch Avenue,Princeton,NJ",2,Parcel,40.3559688,-74.66849796
659,R9,0.18,,Y,"107 Birch Avenue,Princeton,NJ",1,range,40.356517,-74.665712
660,R9,0.06,,Y,"73 Birch Avenue,Princeton,NJ",2,Parcel,40.35691763,-74.6651066
661,R9,0.06,,Y,"69 Birch Avenue,Princeton,NJ",2,Parcel,40.35695096,-74.66499455
662,R9,0.05,,Y,"25 Birch Avenue,Princeton,NJ",2,Parcel,40.35732077,-74.66387612
663,R9,0.22,,Y,"97 Birch Avenue,Princeton,NJ",2,Parcel,40.35684857,-74.66578983
664,R9,0.06,,Y,"65 Birch Avenue,Princeton,NJ",1,range,40.356834,-74.66438
665,R9,0.02,,Y,"89 Birch Avenue,Princeton,NJ",1,range,40.35666,-74.665337
666,R9,0.1,,Y,"111 Birch Avenue,Princeton,NJ",1,range,40.356486,-74.665795
667,R9,0.06,,Y,"17 Birch Avenue,Princeton,NJ",2,Parcel,40.35736609,-74.66372231
668,R9,0.06,,Y,"31 Birch Avenue,Princeton,NJ",2,Parcel,40.3572695,-74.66404725
671,R9,0.06,,Y,"43 Birch Avenue,Princeton,NJ",2,Parcel,40.35719726,-74.66429019
672,R9,0.04,,Y,"41 Birch Avenue,Princeton,NJ",2,Parcel,40.35721779,-74.66422098
673,R9,0.07,,Y,"35 Birch Avenue,Princeton,NJ",2,Parcel,40.35724131,-74.66414194
674,R9,0.07,,Y,"49 Birch Avenue,Princeton,NJ",2,Parcel,40.35713506,-74.6644931
675,R9,0.05,,Y,"21 Birch Avenue,Princeton,NJ",1,range,40.35718,-74.663473
676,R9,0.07,,Y,"51 Birch Avenue,Princeton,NJ",3,StreetSegmentInterpolation,40.35703162,-74.66443429
678,R9,0.04,,Y,"09 Birch Avenue,Princeton,NJ",2,Parcel,40.35735994,-74.66348949
679,R9,0.1,,Y,"51 Birch Avenue,Princeton,NJ",3,StreetSegmentInterpolation,40.35703162,-74.66443429
682,R9,0.01,,Y,"27 Birch Avenue,Princeton,NJ",2,Parcel,40.35729811,-74.66395099
683,R9,0.05,,Y,"27 Birch Avenue,Princeton,NJ",2,Parcel,40.35729811,-74.66395099
684,R9,0.09,,Y,"227 Birch Avenue,Princeton,NJ",2,Parcel,40.35586846,-74.66898487
685,R9,0.1,,Y,"235 Birch Avenue,Princeton,NJ",3,StreetSegmentInterpolation,40.3558448,-74.66851896
686,R9,0.08,,Y,"231 Birch Avenue,Princeton,NJ",2,Parcel,40.35583786,-74.66908482
687,R9,0.15,,Y,"215 Birch Avenue,Princeton,NJ",2,Parcel,40.35590735,-74.66870695
688,R9,0.09,,Y,"223 Birch Avenue,Princeton,NJ",1,range,40.355816,-74.668032
689,R9,0.14,,Y,"214 Birch Avenue,Princeton,NJ",1,range,40.355873,-74.667884
691,R9,0.07,,Y,"210 Birch Avenue,Princeton,NJ",1,range,40.355893,-74.667831
692,R9,0.14,,Y,"222 Birch Avenue,Princeton,NJ",2,Parcel,40.35546605,-74.66870816
693,R9,0.07,,Y,"206 Birch Avenue,Princeton,NJ",2,Parcel,40.35559886,-74.66825478
694,R9,0.07,,Y,"202 Birch Avenue,Princeton,NJ",2,Parcel,40.35562834,-74.66815421
695,R9,0.06,,Y,"178 Birch Avenue,Princeton,NJ",1,range,40.356055,-74.667406
696,R9,0.07,,Y,"198 Birch Avenue,Princeton,NJ",1,range,40.355954,-74.667671
697,R9,0.14,,Y,"190 Birch Avenue,Princeton,NJ",3,StreetSegmentInterpolation,40.3559064,-74.66766205
698,R9,0.15,,Y,"230 Birch Avenue,Princeton,NJ",1,range,40.355791,-74.668096
699,R9,0.08,,Y,"186 Birch Avenue,Princeton,NJ",2,Parcel,40.35574835,-74.66774414
700,R9,0.08,,Y,"182 Birch Avenue,Princeton,NJ",2,Parcel,40.35578198,-74.66762939
701,R9,0.12,,Y,"174 Birch Avenue,Princeton,NJ",1,range,40.356075,-74.667353
702,R9,0.12,,Y,"178 Birch Avenue,Princeton,NJ",1,range,40.356055,-74.667406
703,R9,0.75,,Y,"178 Birch Avenue,Princeton,NJ",1,range,40.356055,-74.667406
704,R9,0.07,,Y,"118 Birch Avenue,Princeton,NJ",2,Parcel,40.35624511,-74.66604805
705,R9,0.03,,Y,"148 Birch Avenue,Princeton,NJ",2,Parcel,40.35601691,-74.66682724
706,R9,0.07,,Y,"146 Birch Avenue,Princeton,NJ",2,Parcel,40.35603896,-74.66675178
707,R9,0.07,,Y,"142 Birch Avenue,Princeton,NJ",1,range,40.356268,-74.666365
708,R9,0.07,,Y,"138 Birch Avenue,Princeton,NJ",2,Parcel,40.35609784,-74.66655075
709,R9,0.14,,Y,"132 Birch Avenue,Princeton,NJ",1,range,40.356342,-74.666173
710,R9,0.07,,Y,"90 Birch Avenue,Princeton,NJ",2,Parcel,40.3564563,-74.66534253
711,R9,0.07,,Y,"124 Birch Avenue,Princeton,NJ",3,StreetSegmentInterpolation,40.35631448,-74.66625739
712,R9,0.07,,Y,"122 Birch Avenue,Princeton,NJ",2,Parcel,40.35621562,-74.66614856
713,R9,0.07,,Y,"114 Birch Avenue,Princeton,NJ",2,Parcel,40.35627459,-74.66594753
714,R9,0.07,,Y,"102 Birch Avenue,Princeton,NJ",2,Parcel,40.35636304,-74.66564593
715,R9,0.07,,Y,"110 Birch Avenue,Princeton,NJ",2,Parcel,40.35630407,-74.66584701
